return_id,order_item_id,request_date,days_since_purchase,receipt_flag,item_condition,return_reason,label
496,8002,2024-12-27,26,1,new,Changed mind,eligible
497,15504,2025-12-01,37,1,new,Defective,ineligible
498,5810,2024-10-24,37,1,new,Defective,needs_review
499,10600,2025-10-14,47,0,tried-on,No reason,ineligible
500,15954,2025-02-06,27,1,tried-on,Wrong item,ineligible
501,8971,2025-08-09,48,0,worn,Changed mind,ineligible
502,4664,2024-06-18,53,1,new,Defective,ineligible
503,7876,2025-08-22,7,1,new,Defective,eligible
504,9080,2025-11-23,47,1,new,Wrong item,ineligible
505,6249,2024-12-05,37,1,new,Too large,needs_review
506,11687,2024-12-30,45,1,tried-on,No reason,ineligible
507,6811,2024-08-04,5,1,tried-on,Defective,eligible
508,9903,2025-01-10,9,1,tried-on,Defective,eligible
509,3111,2024-12-07,51,1,new,Wrong item,ineligible
510,6191,2024-12-29,3,1,new,Defective,eligible
511,2747,2025-02-21,51,1,new,Defective,eligible
512,7253,2024-04-11,29,1,new,Too small,ineligible
513,14396,2025-11-18,10,1,tried-on,Too small,eligible
514,271,2025-12-04,39,1,new,Too small,ineligible
515,1714,2024-07-05,1,0,tried-on,Changed mind,needs_review
516,7193,2025-06-05,20,1,tried-on,Defective,eligible
517,9429,2024-09-27,8,1,new,Changed mind,eligible
518,1468,2024-05-30,0,0,new,Too small,needs_review
519,927,2024-09-08,14,1,tried-on,Changed mind,eligible
520,7096,2024-09-26,29,1,new,Changed mind,eligible
521,11990,2024-03-12,14,1,new,Wrong item,eligible
522,5966,2025-05-16,26,0,tried-on,Too small,ineligible
523,15809,2024-03-05,20,1,new,Too large,eligible
524,3460,2025-12-26,51,1,new,Defective,ineligible
525,515,2024-04-04,29,1,new,Wrong item,eligible
526,10284,2024-05-31,18,1,new,Changed mind,ineligible
527,3546,2024-08-26,59,1,new,Too large,ineligible
528,1874,2025-01-15,9,1,worn,No reason,ineligible
529,2993,2024-06-22,34,1,tried-on,Changed mind,needs_review
530,11875,2024-11-21,38,1,new,Too small,ineligible
531,14658,2024-11-23,52,1,new,Wrong item,ineligible
532,331,2024-10-10,0,1,tried-on,Changed mind,eligible
533,10115,2024-06-12,29,1,worn,Wrong item,ineligible
534,6773,2024-11-06,49,1,new,Changed mind,eligible
535,2149,2024-03-18,33,1,worn,Wrong item,ineligible
536,139,2025-04-16,8,1,new,No reason,eligible
537,9970,2025-01-15,4,1,tried-on,Too small,eligible
538,12256,2025-03-01,48,1,tried-on,Defective,ineligible
539,15036,2025-01-24,10,1,tried-on,Too small,eligible
540,685,2025-08-31,41,1,new,Wrong item,eligible
541,90,2024-04-05,36,1,tried-on,Defective,needs_review
542,5183,2025-08-14,22,1,damaged,Too small,ineligible
543,15681,2025-04-09,14,1,new,Changed mind,eligible
544,10560,2024-07-10,23,1,new,No reason,ineligible
545,8451,2023-11-21,8,1,new,Defective,eligible
546,291,2025-01-06,7,1,tried-on,Too large,eligible
547,12061,2024-08-25,12,0,tried-on,No reason,needs_review
548,3882,2025-08-21,24,1,new,No reason,eligible
549,2234,2025-03-29,28,1,tried-on,Wrong item,ineligible
550,6984,2025-06-09,45,0,tried-on,Defective,ineligible
551,11989,2024-02-28,1,1,new,Defective,eligible
552,5665,2025-08-20,10,0,new,Too large,needs_review
553,4193,2024-10-02,37,1,new,Changed mind,needs_review
554,9692,2025-03-31,41,1,new,Wrong item,ineligible
555,279,2025-01-20,9,1,tried-on,Wrong item,eligible
556,11459,2025-10-28,50,1,new,No reason,eligible
557,10779,2024-04-29,12,1,new,No reason,eligible
558,14024,2024-07-25,2,1,tried-on,Wrong item,eligible
559,12547,2024-02-04,47,1,tried-on,No reason,ineligible
560,2854,2025-07-04,0,1,new,Defective,eligible
561,6782,2024-08-11,33,1,new,Too small,ineligible
562,10650,2024-09-14,18,1,new,Too large,eligible
563,14319,2024-12-03,20,1,new,Too small,eligible
564,488,2025-05-26,53,1,damaged,Too large,ineligible
565,11282,2025-03-06,44,1,new,Defective,ineligible
566,7570,2025-02-10,15,1,new,No reason,eligible
567,8516,2024-09-17,5,1,tried-on,Wrong item,eligible
568,3461,2025-01-06,53,1,tried-on,Wrong item,ineligible
569,6748,2025-08-19,25,1,new,Defective,eligible
570,7176,2024-11-05,59,1,new,Too small,ineligible
571,5953,2025-08-27,10,1,new,No reason,eligible
572,5748,2024-09-17,49,1,worn,Too large,ineligible
573,4426,2024-08-16,55,1,new,No reason,ineligible
574,13358,2025-04-15,45,1,new,Changed mind,ineligible
575,13807,2024-09-13,5,1,new,Too small,eligible
576,3969,2024-05-22,55,1,new,No reason,ineligible
577,6656,2025-02-09,13,1,new,Wrong item,eligible
578,4163,2024-10-23,43,1,new,Too small,ineligible
579,3665,2024-02-07,39,1,new,Changed mind,ineligible
580,12654,2025-01-05,8,1,new,Wrong item,eligible
581,8836,2025-03-19,12,1,new,Changed mind,eligible
582,12040,2025-11-28,23,1,new,Changed mind,eligible
583,180,2024-01-12,14,1,tried-on,Wrong item,eligible
584,8403,2024-02-25,46,0,new,Too large,ineligible
585,10108,2024-03-03,60,1,new,Wrong item,ineligible
586,5948,2025-09-22,55,1,new,Wrong item,ineligible
587,1437,2025-06-28,27,0,tried-on,Defective,needs_review
588,13225,2024-02-09,33,1,new,Too small,needs_review
589,5143,2025-03-26,44,1,tried-on,No reason,ineligible
590,14405,2023-12-20,8,0,new,Too large,needs_review
591,9815,2025-09-27,19,1,new,Too large,eligible
592,2224,2025-09-11,9,1,tried-on,No reason,eligible
593,6989,2025-09-04,39,1,new,Wrong item,ineligible
594,4404,2024-06-29,39,1,new,Too small,ineligible
595,8651,2024-02-19,48,1,tried-on,Too small,eligible
596,10696,2025-07-15,24,1,worn,Changed mind,ineligible
597,10326,2024-04-22,48,1,new,No reason,ineligible
598,6851,2025-04-18,0,1,new,Defective,ineligible
599,7787,2025-09-05,44,0,new,Wrong item,ineligible
600,7021,2024-12-08,4,0,new,No reason,needs_review
601,6045,2024-03-08,6,1,new,Defective,eligible
602,11170,2024-01-24,43,0,tried-on,Wrong item,ineligible
603,38,2024-09-18,11,1,new,Changed mind,eligible
604,3874,2024-11-05,23,1,new,Wrong item,ineligible
605,3866,2025-02-24,45,1,new,No reason,eligible
606,15364,2025-08-07,47,1,damaged,No reason,ineligible
607,12202,2025-11-28,43,1,tried-on,Wrong item,ineligible
608,1105,2025-11-22,30,1,tried-on,Too small,eligible
609,2135,2024-05-29,19,1,new,Too small,eligible
610,13483,2025-11-24,54,1,tried-on,Defective,ineligible
611,4535,2024-04-05,4,1,new,No reason,eligible
612,3634,2025-06-16,40,1,new,Changed mind,ineligible
613,8612,2024-04-07,58,1,tried-on,Defective,eligible
614,1949,2023-12-26,42,1,new,Too large,ineligible
615,8164,2025-11-11,23,1,worn,Changed mind,ineligible
616,7277,2024-08-18,17,1,tried-on,Too small,eligible
617,1717,2025-11-06,58,1,worn,Too large,ineligible
618,8095,2024-11-28,1,1,new,Changed mind,eligible
619,3419,2024-05-15,44,1,new,Wrong item,ineligible
620,623,2024-02-18,0,1,new,Changed mind,ineligible
621,15026,2024-08-03,13,1,new,Wrong item,eligible
622,4673,2025-05-19,19,1,new,Changed mind,eligible
623,8491,2025-09-15,16,1,new,Too large,needs_review
624,3330,2024-09-18,60,1,new,No reason,ineligible
625,10394,2024-05-25,9,1,new,Too small,eligible
626,12254,2025-06-06,12,1,worn,Too small,ineligible
627,15133,2024-02-21,11,1,tried-on,Too large,eligible
628,10742,2023-12-11,29,1,worn,Defective,ineligible
629,12034,2024-10-10,27,1,worn,No reason,ineligible
630,1705,2025-07-27,53,1,new,Defective,ineligible
631,4320,2025-11-14,15,0,tried-on,Defective,needs_review
632,10488,2024-09-13,35,0,new,Changed mind,ineligible
633,7290,2025-01-12,21,1,new,Too small,eligible
634,1291,2024-12-31,3,1,new,Wrong item,eligible
635,9027,2024-02-16,4,1,tried-on,Defective,eligible
636,6391,2025-05-04,57,1,new,Too large,ineligible
637,11452,2025-09-14,34,1,worn,Changed mind,ineligible
638,15723,2025-11-01,0,1,tried-on,Too small,eligible
639,6513,2025-11-16,49,1,new,Defective,ineligible
640,9564,2024-11-18,2,1,new,Too small,eligible
641,15449,2025-06-27,0,1,tried-on,Too small,eligible
642,728,2025-09-28,24,1,new,Too large,eligible
643,13523,2025-01-27,26,1,new,Changed mind,eligible
644,15672,2024-05-12,12,1,new,Changed mind,eligible
645,10240,2024-07-11,53,1,worn,Defective,ineligible
646,10683,2024-07-08,32,1,new,Wrong item,needs_review
647,1956,2024-01-27,10,1,new,Changed mind,eligible
648,11240,2024-05-14,30,1,new,Changed mind,eligible
649,14879,2024-02-12,27,1,new,Wrong item,eligible
650,4310,2024-02-02,37,1,new,Defective,needs_review
651,9145,2025-05-11,33,1,new,Too small,needs_review
652,3320,2024-07-18,21,1,new,Defective,eligible
653,13475,2024-01-23,30,1,new,Defective,eligible
654,8648,2024-10-28,0,1,damaged,Too large,ineligible
655,10371,2024-05-29,12,1,new,Wrong item,eligible
656,2017,2025-07-28,38,1,tried-on,Defective,ineligible
657,3891,2025-01-30,8,0,tried-on,Defective,needs_review
658,4959,2024-04-06,45,1,tried-on,Too small,eligible
659,13127,2025-06-08,8,1,new,Wrong item,eligible
660,4724,2025-11-21,49,1,new,No reason,ineligible
661,14653,2023-11-29,11,1,new,Too small,eligible
662,4158,2025-04-08,50,1,damaged,Wrong item,ineligible
663,7907,2024-11-11,58,1,new,No reason,ineligible
664,1526,2025-08-15,50,1,new,Defective,ineligible
665,7691,2024-02-14,40,1,new,Too large,ineligible
666,10201,2024-05-09,12,1,new,Changed mind,eligible
667,13172,2024-08-16,37,1,new,Defective,ineligible
668,10256,2025-06-25,34,1,new,Too small,ineligible
669,12560,2024-08-31,47,1,new,Too small,eligible
670,5032,2025-06-01,19,0,new,No reason,needs_review
671,13406,2024-01-10,56,1,new,Defective,ineligible
672,1069,2025-01-16,7,1,new,Changed mind,eligible
673,14351,2024-11-25,49,1,new,Changed mind,ineligible
674,9028,2024-12-03,29,1,new,Too small,eligible
675,5761,2024-03-12,14,1,tried-on,Too large,eligible
676,7187,2025-11-30,24,1,worn,Changed mind,ineligible
677,9243,2025-04-21,41,1,worn,Wrong item,ineligible
678,11128,2025-08-23,47,0,new,No reason,ineligible
679,11952,2024-03-29,5,1,new,No reason,eligible
680,1365,2024-08-25,30,0,tried-on,Too large,needs_review
681,15548,2024-08-08,13,1,worn,Defective,ineligible
682,14230,2025-10-30,0,1,tried-on,Too large,eligible
683,5880,2024-07-08,37,1,new,Wrong item,needs_review
684,953,2025-06-17,21,1,new,Changed mind,needs_review
685,5634,2025-02-14,8,1,new,No reason,eligible
686,13604,2025-03-12,53,1,new,Changed mind,ineligible
687,8596,2024-07-27,3,1,new,Too small,ineligible
688,1168,2025-10-19,5,1,tried-on,Too large,eligible
689,14959,2024-11-05,26,1,damaged,Wrong item,ineligible
690,2627,2025-02-15,14,0,new,No reason,needs_review
691,7038,2025-08-06,17,1,tried-on,Defective,eligible
692,6001,2024-11-28,5,1,new,Defective,eligible
693,8397,2025-12-19,44,1,new,Changed mind,ineligible
694,1923,2024-08-17,37,1,new,Changed mind,ineligible
695,8622,2024-06-17,26,1,new,Defective,eligible
696,14109,2024-08-09,4,1,new,Too small,eligible
697,900,2024-02-13,58,1,worn,Defective,ineligible
698,1082,2024-05-30,6,1,new,Too large,eligible
699,1650,2024-04-24,46,1,new,Too small,ineligible
700,12259,2025-05-12,26,1,tried-on,Defective,ineligible
701,7223,2025-02-14,41,1,new,Too small,ineligible
702,10073,2024-06-18,51,1,new,Wrong item,ineligible
703,5741,2024-06-04,29,0,new,Defective,needs_review
704,8188,2025-08-30,54,1,new,No reason,ineligible
705,2846,2024-09-07,24,1,tried-on,Too large,eligible
706,12833,2024-10-19,18,1,new,Too small,ineligible
707,1099,2024-11-27,4,1,new,Too large,eligible
708,1214,2024-04-05,38,1,new,Too small,ineligible
709,7870,2025-06-30,27,0,new,Wrong item,ineligible
710,8014,2024-04-01,41,1,new,Too small,ineligible
711,15623,2024-03-23,0,1,new,Too large,eligible
712,4186,2024-05-02,19,0,new,Defective,needs_review
713,13140,2024-04-25,60,1,new,No reason,eligible
714,8817,2024-10-04,42,1,tried-on,Defective,ineligible
715,6112,2025-02-01,43,1,new,Wrong item,ineligible
716,11467,2024-06-15,40,1,tried-on,Wrong item,ineligible
717,207,2024-04-10,2,1,new,Wrong item,eligible
718,13338,2025-02-28,60,1,new,Too small,ineligible
719,5793,2025-09-12,12,1,new,No reason,eligible
720,3805,2023-11-20,11,1,new,Defective,eligible
721,12386,2024-12-12,52,0,tried-on,Defective,ineligible
722,2021,2025-07-21,21,1,new,Defective,eligible
723,191,2025-09-04,37,1,tried-on,Too large,needs_review
724,1056,2025-02-04,2,1,worn,Wrong item,ineligible
725,2116,2024-04-17,53,0,new,No reason,ineligible
726,12930,2025-02-15,56,1,tried-on,Changed mind,ineligible
727,2561,2025-01-17,18,1,new,No reason,eligible
728,11319,2025-08-26,56,1,new,No reason,ineligible
729,4734,2025-01-19,26,1,tried-on,Wrong item,eligible
730,13176,2024-12-27,56,1,tried-on,No reason,ineligible
731,6567,2024-12-02,49,1,new,Wrong item,ineligible
732,9411,2025-10-23,42,1,damaged,Changed mind,ineligible
733,1025,2023-12-21,33,1,worn,Wrong item,ineligible
734,12202,2025-10-20,4,1,new,Defective,eligible
735,10211,2025-09-24,33,1,new,Changed mind,ineligible
736,13279,2025-04-04,11,1,new,No reason,eligible
737,619,2024-04-13,43,1,new,Wrong item,ineligible
738,13621,2024-09-06,60,1,new,Too small,ineligible
739,11524,2024-09-20,33,1,new,Changed mind,needs_review
740,4874,2024-03-19,17,1,new,Too small,needs_review
741,12556,2025-09-13,0,1,new,Changed mind,eligible
742,15184,2024-09-12,55,1,new,Too small,ineligible
743,10926,2024-07-29,35,1,new,Too large,needs_review
744,7447,2024-09-04,13,1,worn,Defective,ineligible
745,8958,2025-07-15,17,1,new,Changed mind,needs_review
746,10499,2024-08-01,54,1,new,Changed mind,ineligible
747,6976,2025-01-13,50,1,new,Too small,ineligible
748,13767,2025-05-21,3,1,worn,No reason,ineligible
749,10697,2024-04-20,18,1,tried-on,Too large,eligible
750,3352,2025-07-10,47,1,worn,Too large,ineligible
751,6159,2025-09-22,44,1,new,No reason,ineligible
752,13619,2025-04-24,10,1,new,Defective,eligible
753,4508,2024-02-23,26,1,new,Changed mind,eligible
754,15534,2024-07-27,38,0,new,Too small,ineligible
755,1525,2025-07-20,24,1,new,Wrong item,ineligible
756,8694,2025-08-02,30,1,new,Too small,eligible
757,6516,2024-03-31,57,1,new,Defective,ineligible
758,12845,2025-07-09,47,1,new,Wrong item,ineligible
759,12216,2025-01-24,52,0,worn,No reason,ineligible
760,14765,2024-03-22,21,1,new,Wrong item,eligible
761,9959,2024-01-25,3,0,new,Changed mind,needs_review
762,15097,2024-01-12,20,1,new,Changed mind,ineligible
763,2036,2024-01-17,14,1,new,Wrong item,eligible
764,13058,2024-10-20,54,1,tried-on,Too large,ineligible
765,7077,2024-08-01,1,1,tried-on,No reason,eligible
766,10467,2025-06-26,0,1,new,Defective,eligible
767,5261,2025-08-18,22,1,new,Too large,eligible
768,485,2025-09-05,31,1,tried-on,Defective,eligible
769,3582,2025-10-30,32,1,new,Too small,ineligible
770,8354,2024-07-14,45,0,tried-on,Wrong item,ineligible
771,5488,2024-04-22,17,1,new,Changed mind,eligible
772,7481,2024-01-04,14,1,new,Too large,eligible
773,3354,2025-08-02,58,1,new,Too small,ineligible
774,240,2025-11-24,45,1,new,Changed mind,ineligible
775,7759,2025-02-03,52,0,new,Defective,ineligible
776,12356,2024-12-26,12,0,new,Changed mind,needs_review
777,14041,2025-04-04,50,1,new,Too large,ineligible
778,14109,2024-08-22,17,1,tried-on,Too large,eligible
779,15086,2025-02-13,22,1,tried-on,Defective,eligible
780,1080,2025-02-13,9,0,worn,Defective,ineligible
781,11234,2025-11-17,21,1,new,No reason,eligible
782,3156,2025-08-11,38,1,new,Too large,eligible
783,4880,2024-09-26,33,1,new,Too small,ineligible
784,7779,2025-07-12,5,1,tried-on,Wrong item,eligible
785,7712,2024-10-23,51,1,worn,Defective,ineligible
786,11113,2024-06-02,55,1,new,Too small,ineligible
787,9127,2025-01-22,20,1,new,Too small,eligible
788,3910,2025-06-16,40,1,tried-on,Changed mind,eligible
789,2585,2024-01-24,36,1,tried-on,Wrong item,ineligible
790,12731,2023-12-08,29,1,worn,Defective,ineligible
791,13909,2024-12-29,54,1,tried-on,Too small,ineligible
792,12889,2024-06-19,10,1,tried-on,Too small,eligible
793,1495,2024-08-30,15,1,tried-on,Changed mind,needs_review
794,13123,2025-10-28,4,0,worn,Changed mind,ineligible
795,10224,2025-10-16,35,1,new,Too large,needs_review
796,4106,2025-08-11,56,1,new,Changed mind,ineligible
797,12260,2025-06-15,60,1,new,No reason,ineligible
798,6839,2024-03-04,5,1,new,Too small,ineligible
799,5013,2025-07-21,25,1,tried-on,Defective,ineligible
800,14330,2024-08-30,39,1,new,No reason,ineligible
801,15299,2024-04-28,36,1,tried-on,No reason,ineligible
802,4956,2025-03-25,29,1,new,No reason,eligible
803,6250,2024-12-18,50,0,tried-on,Changed mind,ineligible
804,8626,2023-11-23,2,1,new,Too large,eligible
805,10623,2024-11-17,30,1,new,No reason,eligible
806,1935,2025-06-01,42,0,new,Wrong item,ineligible
807,9781,2024-03-05,47,1,new,Defective,ineligible
808,14236,2025-12-23,45,1,new,Too small,ineligible
809,10751,2025-09-08,33,1,tried-on,Changed mind,ineligible
810,11678,2025-07-23,28,1,worn,No reason,ineligible
811,1549,2025-07-19,47,1,new,Wrong item,ineligible
812,10068,2024-04-19,8,1,worn,Wrong item,ineligible
813,11805,2023-11-30,6,1,new,Changed mind,eligible
814,2045,2025-11-18,43,1,tried-on,Defective,ineligible
815,14008,2025-02-07,57,0,new,Too large,ineligible
816,11703,2025-10-16,1,1,new,Too small,ineligible
817,2246,2025-04-05,10,1,worn,Wrong item,ineligible
818,11025,2025-02-25,43,1,worn,No reason,ineligible
819,1456,2024-02-26,26,1,new,Defective,eligible
820,12183,2024-04-27,4,1,worn,Too small,ineligible
821,1870,2025-10-14,6,1,worn,Too small,ineligible
822,15200,2025-10-27,6,1,new,Changed mind,eligible
823,1182,2024-05-28,22,1,tried-on,Wrong item,ineligible
824,3717,2024-08-11,16,1,new,Defective,needs_review
825,3335,2024-03-17,46,1,new,No reason,ineligible
826,13322,2024-10-07,44,1,new,Wrong item,ineligible
827,11436,2023-12-01,13,1,new,Wrong item,ineligible
828,270,2025-08-06,28,0,new,No reason,ineligible
829,6917,2024-02-22,54,1,new,Changed mind,ineligible
830,1257,2025-05-02,48,1,new,No reason,ineligible
831,8550,2024-08-16,46,1,new,Defective,ineligible
832,3966,2025-08-17,35,1,new,Changed mind,ineligible
833,2619,2025-01-23,44,1,new,Defective,eligible
834,5258,2024-11-16,10,1,new,Changed mind,eligible
835,11910,2024-10-27,24,1,new,Defective,ineligible
836,13752,2024-05-27,32,1,tried-on,Defective,needs_review
837,5856,2025-01-04,5,1,tried-on,Too large,ineligible
838,12871,2023-12-22,3,1,new,Changed mind,eligible
839,2996,2024-01-26,7,0,new,No reason,ineligible
840,14030,2024-01-08,18,1,new,Defective,eligible
841,15185,2025-10-20,36,1,new,Defective,ineligible
842,6013,2024-01-15,32,1,new,Wrong item,ineligible
843,7158,2025-05-13,26,1,new,Changed mind,eligible
844,10216,2025-06-27,24,1,new,No reason,eligible
845,3809,2025-11-19,26,1,tried-on,Too small,eligible
846,2065,2025-11-04,55,0,new,Defective,ineligible
847,8499,2025-01-26,40,1,new,Changed mind,ineligible
848,6933,2025-08-30,53,1,tried-on,Wrong item,ineligible
849,10567,2025-08-31,5,1,worn,Changed mind,ineligible
850,2648,2025-09-14,53,1,new,Too small,ineligible
851,11460,2025-10-25,47,0,new,Too small,needs_review
852,3260,2025-06-19,45,1,new,Defective,ineligible
853,15690,2025-04-14,13,1,tried-on,Changed mind,eligible
854,6457,2024-12-06,21,1,new,Wrong item,eligible
855,8290,2025-03-10,21,1,new,Too small,ineligible
856,615,2025-08-13,12,1,new,Wrong item,eligible
857,5275,2024-06-14,33,1,tried-on,Wrong item,needs_review
858,7505,2025-06-10,52,1,tried-on,No reason,ineligible
859,8755,2025-04-12,20,1,new,Too large,eligible
860,8500,2025-02-06,51,1,new,Too large,ineligible
861,15804,2025-06-27,18,1,worn,No reason,ineligible
862,1089,2025-01-11,40,1,tried-on,Too small,ineligible
863,12539,2024-12-01,25,0,new,Too large,needs_review
864,12262,2025-09-21,37,1,new,Too large,needs_review
865,4799,2024-05-13,45,0,new,Wrong item,ineligible
866,8670,2024-06-04,31,1,new,Defective,ineligible
867,301,2024-02-17,32,1,new,Too large,ineligible
868,1976,2025-06-10,50,1,tried-on,Too large,ineligible
869,11235,2025-11-15,19,1,worn,Too large,ineligible
870,5877,2024-01-23,27,1,worn,Too large,ineligible
871,5785,2024-09-09,12,1,new,Defective,eligible
872,11965,2024-10-27,15,0,new,No reason,ineligible
