order_id,customer_id,order_date,channel,payment_method,total_value
656,1172,2025-01-29,store,paypal,114.15
657,886,2024-07-04,online,applepay,91.75
658,98,2025-07-16,store,applepay,194.59
659,1111,2024-05-26,store,applepay,107.82
660,123,2024-01-26,store,applepay,4550.25
661,323,2025-10-10,online,giftcard,2029.28
662,1179,2024-07-15,online,applepay,11780.2
663,1278,2025-10-06,store,giftcard,66.45
664,215,2025-06-27,store,applepay,3025.25
665,85,2024-07-26,store,paypal,38.97
666,42,2024-09-03,store,card,62.26
667,1214,2023-12-12,store,applepay,138.53
668,1210,2025-10-03,online,paypal,187.74
669,176,2024-09-15,online,giftcard,31.35
670,63,2025-08-27,store,card,2507.92
671,1033,2025-07-05,store,applepay,182.18
672,386,2024-11-29,online,giftcard,104.49
673,357,2025-04-13,online,applepay,4418.87
674,17,2025-02-20,online,card,151.28
675,90,2024-04-16,online,giftcard,63.29
676,328,2024-04-16,online,card,52.66
677,1229,2025-08-18,store,card,1651.46
678,433,2024-12-02,store,giftcard,77.64
679,1323,2024-03-07,online,card,754.6
680,467,2024-08-11,online,paypal,18.92
681,875,2024-11-16,online,applepay,27.61
682,1295,2024-04-27,store,giftcard,177.07
683,417,2024-02-10,store,giftcard,170.53
684,59,2025-09-16,online,applepay,91.97
685,1402,2025-02-18,online,applepay,108.22
686,665,2023-12-02,online,giftcard,18.84
687,1464,2025-02-23,store,giftcard,125.58
688,646,2025-03-31,online,card,1088.94
689,536,2025-02-07,online,paypal,93.75
690,1485,2025-02-22,store,paypal,1653.97
691,1403,2024-11-09,online,paypal,54.6
692,490,2023-12-12,store,applepay,43.96
693,1119,2025-05-26,store,applepay,147.57
694,1331,2024-11-18,store,applepay,62.49
695,841,2025-11-02,store,applepay,1310.42
696,137,2025-02-08,store,giftcard,1910.0
697,1494,2025-01-12,online,giftcard,197.86
698,873,2024-09-18,online,card,73.52
699,1386,2024-10-24,online,card,2054.02
700,371,2024-01-09,store,card,61.33
701,1198,2024-02-16,online,giftcard,1894.75
702,936,2025-06-01,online,applepay,245.44
703,699,2025-06-01,online,giftcard,96.87
704,68,2025-05-11,online,paypal,236.66
705,764,2025-04-22,online,giftcard,903.96
706,1015,2025-03-31,store,applepay,6448.69
707,927,2024-01-19,store,giftcard,49.91
708,391,2025-02-28,store,paypal,2310.45
709,708,2024-05-26,store,card,175.07
710,68,2025-09-09,online,applepay,106.43
711,141,2024-01-31,store,card,233.1
712,883,2024-02-14,online,applepay,53.36
713,356,2024-06-11,store,applepay,56.32
714,1497,2024-06-29,store,applepay,82.0
715,472,2024-07-23,store,card,140.51
716,276,2024-03-13,online,paypal,15.95
717,380,2024-07-20,store,paypal,81.43
718,209,2024-05-30,store,card,210.2
719,968,2023-11-18,store,paypal,145.67
720,798,2024-09-24,store,giftcard,821.5
721,784,2024-12-16,online,paypal,3957.22
722,1384,2024-03-17,online,applepay,825.65
723,1256,2024-08-21,online,applepay,4920.91
724,1007,2023-12-23,online,paypal,72.12
725,1294,2025-07-16,online,giftcard,277.86
726,151,2024-08-26,store,applepay,184.13
727,103,2025-01-23,store,card,246.63
728,1078,2024-05-17,store,paypal,2161.54
729,61,2024-09-04,store,card,313.4
730,874,2024-08-15,store,applepay,2052.64
731,1475,2025-05-15,store,paypal,106.32
732,367,2024-01-04,store,card,191.35
733,950,2024-08-02,store,giftcard,136.85
734,531,2025-11-01,online,applepay,71.69
735,1134,2025-08-21,online,card,593.08
736,346,2025-05-09,store,card,18.33
737,236,2025-01-27,store,paypal,90.16
738,217,2025-10-07,online,card,165.92
739,802,2024-02-21,store,applepay,845.51
740,761,2025-03-03,store,applepay,186.57
741,499,2024-01-26,store,giftcard,86.11
742,1202,2025-01-31,store,applepay,185.09
743,1248,2024-05-28,online,applepay,93.3
744,792,2024-04-20,online,applepay,544.04
745,492,2025-09-29,store,applepay,28.68
746,1241,2025-08-05,store,giftcard,33.4
747,89,2025-06-26,store,applepay,174.01
748,828,2024-08-30,store,applepay,74.15
749,337,2024-12-27,online,paypal,261.3
750,1068,2025-03-26,online,giftcard,230.49
751,70,2025-06-28,online,applepay,218.43
752,1465,2025-01-22,online,paypal,767.78
753,382,2025-08-08,online,giftcard,203.51
754,115,2024-10-22,online,card,797.22
755,1199,2025-10-08,online,card,2324.73
756,210,2024-10-02,store,applepay,360.72
757,365,2025-02-25,online,paypal,1486.05
758,1160,2025-06-02,store,paypal,63.7
759,71,2025-04-17,store,card,6291.88
760,129,2025-01-21,store,giftcard,446.88
761,957,2025-08-30,store,paypal,3974.31
762,175,2024-06-28,store,paypal,4574.4
763,1042,2025-07-25,store,paypal,125.73
764,427,2025-01-24,online,giftcard,257.59
765,865,2025-03-05,online,giftcard,35.46
766,115,2024-08-17,online,giftcard,269.52
767,1353,2025-04-27,online,paypal,258.88
768,972,2024-07-15,online,paypal,5001.46
769,1291,2024-05-12,store,applepay,53.67
770,1495,2024-03-19,online,applepay,64.35
771,709,2024-11-24,store,giftcard,36.45
772,203,2025-05-13,store,card,332.3
773,300,2024-12-03,store,giftcard,112.28
774,1368,2025-01-08,store,card,125.14
775,359,2025-10-23,online,paypal,40.16
776,1427,2025-06-28,store,applepay,788.81
777,9,2023-12-29,online,paypal,112.0
778,11,2024-08-02,store,paypal,93.12
779,838,2025-04-14,store,card,72.36
780,260,2024-11-05,store,giftcard,3426.65
781,972,2024-02-06,store,paypal,1080.67
782,687,2024-04-29,store,card,3020.75
783,585,2023-12-06,store,card,1804.26
784,1404,2025-03-30,store,paypal,156.71
785,1411,2024-10-05,store,giftcard,5059.46
786,148,2024-01-24,store,applepay,1887.57
787,1194,2023-11-12,store,giftcard,1615.92
788,599,2025-11-07,store,applepay,95.41
789,443,2023-12-13,store,giftcard,3383.34
790,836,2024-10-20,store,paypal,322.32
791,1080,2025-03-04,store,applepay,3174.36
792,347,2025-08-05,online,card,221.89
793,950,2023-12-17,store,paypal,111.86
794,29,2024-07-21,online,card,2732.91
795,197,2025-08-31,store,giftcard,2701.72
796,674,2024-05-11,online,applepay,49.07
797,1068,2025-11-04,online,paypal,104.31
798,420,2024-04-01,store,applepay,1969.0
799,735,2024-02-26,online,applepay,78.45
800,613,2024-09-13,online,applepay,119.88
801,471,2025-08-25,store,card,6265.15
802,590,2024-07-03,online,paypal,110.49
803,1181,2025-06-22,store,giftcard,1482.87
804,1363,2025-01-24,online,giftcard,82.82
805,352,2024-08-29,store,giftcard,1665.72
806,526,2024-03-09,online,paypal,76.8
807,715,2024-11-21,online,paypal,644.22
808,239,2025-06-21,store,paypal,130.16
809,624,2024-08-26,online,applepay,5910.17
810,782,2025-08-08,online,paypal,174.43
811,1475,2024-08-18,store,giftcard,62.03
812,489,2025-09-21,online,card,827.38
813,1416,2025-10-10,online,paypal,1913.63
814,477,2025-06-01,online,applepay,105.56
815,307,2024-11-04,store,card,130.31
816,157,2024-09-05,store,giftcard,3280.71
817,912,2024-02-11,online,giftcard,123.06
818,317,2024-04-27,online,applepay,183.09
819,80,2025-02-17,online,card,2684.55
820,1463,2024-06-02,online,paypal,1805.32
821,626,2025-04-04,store,applepay,2861.17
822,206,2024-08-14,online,giftcard,3252.7
823,864,2025-10-15,online,paypal,5110.5
824,1121,2024-03-21,online,paypal,118.23
825,161,2025-08-06,online,applepay,510.51
826,1316,2025-07-20,online,giftcard,226.93
827,1329,2025-02-25,online,card,234.09
828,1283,2025-05-09,online,applepay,2984.77
829,1047,2024-11-23,store,paypal,1098.67
830,907,2025-10-05,store,giftcard,6100.83
831,1333,2024-06-27,store,giftcard,184.18
832,1469,2025-06-04,online,card,144.81
833,124,2023-12-11,store,applepay,72.41
834,1077,2024-10-09,store,card,752.71
835,1276,2025-02-01,online,giftcard,4191.39
836,1264,2024-04-27,store,giftcard,1160.29
837,275,2024-10-24,store,applepay,30.47
838,962,2024-07-04,store,paypal,4911.03
839,143,2025-04-25,online,giftcard,1157.7
840,583,2025-09-09,store,applepay,715.61
841,1447,2025-03-14,store,paypal,223.56
842,875,2024-02-18,store,paypal,5128.15
843,480,2023-12-16,store,applepay,139.65
844,101,2024-07-10,store,paypal,94.36
845,1333,2024-10-24,store,card,20.0
846,887,2024-02-29,store,paypal,172.73
847,247,2025-08-03,online,giftcard,179.78
848,670,2024-10-29,online,card,67.91
849,1216,2025-07-19,online,applepay,2243.94
850,392,2024-06-23,store,card,52.37
851,1486,2024-09-14,online,giftcard,1838.17
852,833,2024-01-06,online,applepay,231.27
853,61,2024-10-23,store,paypal,112.51
854,822,2024-11-30,online,applepay,2508.25
855,595,2024-07-18,store,card,2879.93
856,810,2024-07-29,store,paypal,139.41
857,911,2024-01-11,store,giftcard,1055.2
858,394,2025-10-28,store,card,80.79
859,104,2025-03-19,online,card,14.98
860,1249,2024-12-08,online,giftcard,1076.01
861,403,2024-05-18,online,paypal,46.44
862,1259,2025-04-17,store,paypal,212.23
863,805,2024-11-06,store,card,4628.83
864,1043,2024-09-17,store,paypal,23.71
865,273,2025-10-28,store,paypal,269.94
866,883,2024-12-07,online,applepay,22.06
867,566,2024-12-02,store,paypal,4126.45
868,65,2024-07-11,store,applepay,12.82
869,969,2024-09-02,store,applepay,60.92
870,1119,2024-12-16,online,giftcard,63.08
871,799,2025-10-04,online,giftcard,2545.43
872,1500,2024-06-25,online,giftcard,817.97
873,1141,2025-03-23,online,applepay,18.74
874,159,2024-01-16,store,applepay,146.12
875,951,2024-03-13,store,paypal,44.86
876,795,2025-01-21,store,giftcard,4243.46
877,479,2025-06-02,online,applepay,257.62
878,672,2023-11-26,store,card,171.83
879,288,2025-05-30,online,applepay,2212.08
880,69,2025-06-16,online,paypal,90.38
881,1070,2024-06-24,online,paypal,173.83
882,227,2025-11-02,online,giftcard,481.81
883,579,2024-06-26,store,card,235.11
884,148,2024-08-10,online,paypal,789.08
885,1331,2024-12-26,store,card,149.4
886,685,2024-01-19,online,applepay,78.51
887,923,2025-04-09,online,card,769.06
888,118,2025-10-10,online,applepay,123.21
889,93,2025-03-13,online,paypal,157.21
890,1487,2023-11-30,online,applepay,60.66
891,1342,2025-01-13,store,applepay,136.34
892,43,2023-11-19,online,paypal,1703.57
893,630,2025-06-06,store,applepay,33.05
894,1308,2024-09-16,store,giftcard,216.77
895,412,2024-09-09,store,paypal,2284.91
896,1058,2025-06-09,online,giftcard,486.49
897,1023,2024-07-19,online,paypal,3429.15
898,1025,2025-07-10,online,card,1470.74
899,949,2024-02-02,store,giftcard,18.37
900,1211,2025-02-02,store,giftcard,62.55
901,1272,2024-12-07,online,paypal,238.23
902,169,2024-02-25,online,applepay,104.46
903,738,2025-03-12,store,card,2054.55
904,541,2024-11-12,online,card,813.72
905,180,2025-07-19,store,giftcard,150.76
906,818,2024-09-17,online,paypal,5624.04
907,875,2025-06-18,online,applepay,4502.27
908,122,2025-03-03,store,giftcard,3889.3
909,1157,2024-03-12,store,applepay,954.8
910,268,2024-03-07,online,paypal,4052.07
911,848,2023-11-25,store,applepay,5479.72
912,1327,2025-06-26,store,card,55.87
913,498,2024-05-06,online,card,2079.49
914,1026,2024-10-08,online,card,83.75
915,814,2025-07-19,online,paypal,51.86
916,1059,2025-09-01,online,paypal,218.36
917,299,2024-12-20,online,applepay,1001.62
918,665,2023-11-26,online,applepay,849.66
919,526,2025-04-28,store,paypal,4877.91
920,1384,2023-12-02,online,paypal,63.26
921,550,2025-10-08,store,paypal,2822.34
922,1028,2025-11-08,online,card,108.53
923,1092,2025-01-06,online,card,120.95
924,1224,2025-11-05,store,giftcard,66.06
925,580,2025-01-18,online,paypal,1602.98
926,864,2024-07-12,store,applepay,86.16
927,254,2023-12-04,online,paypal,65.52
928,9,2025-03-22,online,paypal,2531.74
929,161,2025-08-29,store,giftcard,78.62
930,54,2023-12-29,store,applepay,58.93
931,1373,2025-10-30,store,card,2474.52
932,415,2024-05-08,store,applepay,97.54
933,250,2024-05-02,online,giftcard,127.27
934,961,2025-02-01,online,applepay,45.61
935,129,2023-11-28,store,applepay,17.83
936,94,2025-03-02,online,paypal,2088.56
937,1019,2025-02-10,store,card,1625.12
938,1119,2025-08-28,store,applepay,85.45
939,579,2025-04-30,online,giftcard,326.82
940,477,2024-11-12,online,card,59.59
941,908,2023-12-02,store,paypal,21.63
942,1475,2025-11-03,store,card,4721.54
943,988,2024-10-20,online,giftcard,231.1
944,1149,2024-06-16,online,paypal,163.49
945,524,2024-07-04,store,paypal,22.45
946,1489,2024-01-26,store,giftcard,72.43
947,1034,2025-08-04,online,paypal,248.02
948,1045,2023-12-05,store,card,700.0
949,1138,2025-01-15,store,applepay,66.01
950,1176,2024-07-11,online,card,3434.65
951,145,2024-12-11,store,applepay,221.51
952,1382,2024-01-18,online,paypal,48.14
953,908,2025-05-12,store,paypal,64.07
954,851,2024-01-24,store,giftcard,37.01
955,529,2025-09-13,store,applepay,307.74
956,851,2025-04-20,online,giftcard,183.71
957,496,2025-10-25,online,card,3251.97
958,1460,2023-11-18,store,applepay,43.85
959,188,2023-11-19,store,paypal,9645.26
960,632,2024-10-12,online,card,29.9
961,1461,2025-07-20,online,card,3452.06
962,79,2024-11-25,online,giftcard,58.18
963,911,2024-02-18,store,paypal,38.75
964,87,2024-06-05,online,applepay,105.82
965,108,2023-11-14,store,giftcard,82.21
966,521,2025-07-15,store,paypal,169.01
967,931,2024-09-06,store,paypal,3366.65
968,234,2024-01-17,store,paypal,124.04
969,1005,2025-08-29,store,paypal,2658.77
970,24,2023-12-28,store,giftcard,73.69
971,1011,2025-05-15,store,giftcard,709.59
972,235,2023-11-26,online,giftcard,135.29
973,792,2025-07-23,online,card,290.98
974,903,2025-10-20,store,card,304.36
975,1389,2024-07-09,store,applepay,57.48
976,712,2025-02-26,online,paypal,986.35
977,758,2025-04-21,online,paypal,2890.08
978,1281,2025-05-18,online,card,35.43
979,1022,2024-11-14,store,card,108.68
980,299,2025-04-22,store,card,4787.54
981,125,2025-09-01,store,applepay,49.63
982,958,2024-05-05,store,card,1631.27
983,680,2025-05-08,online,applepay,37.86
984,1399,2024-03-12,store,paypal,76.59
985,186,2024-06-03,online,applepay,59.68
986,634,2024-10-04,store,card,25.18
987,1029,2025-03-18,store,giftcard,50.76
988,108,2024-02-25,online,paypal,3857.75
989,689,2024-11-13,online,applepay,654.44
990,867,2023-12-31,online,applepay,7061.81
991,936,2024-08-29,online,applepay,1438.27
992,1156,2025-08-20,online,card,290.08
993,1202,2024-03-05,online,applepay,143.75
994,1343,2025-03-11,online,paypal,294.05
995,954,2025-10-10,online,card,84.62
996,1427,2025-10-30,store,paypal,149.24
997,471,2025-01-04,online,paypal,77.32
998,1127,2024-09-09,store,paypal,255.35
999,1070,2025-06-20,online,giftcard,2047.2
1000,77,2025-06-30,online,paypal,266.63
1001,92,2025-01-21,online,card,160.7
1002,1265,2024-05-28,store,giftcard,57.86
1003,718,2024-09-09,online,applepay,1918.42
1004,497,2024-11-10,store,paypal,69.37
1005,256,2025-05-18,store,giftcard,46.09
1006,1275,2025-04-17,online,giftcard,127.0
1007,754,2024-01-03,online,paypal,2685.27
1008,1387,2025-05-10,online,giftcard,186.32
1009,767,2024-08-28,store,applepay,107.9
1010,306,2025-10-06,store,card,3249.17
1011,465,2025-01-03,store,paypal,87.8
1012,1046,2023-12-11,store,giftcard,3211.19
1013,1226,2024-02-15,store,giftcard,42.46
1014,990,2024-09-23,online,paypal,746.97
1015,920,2025-02-10,store,applepay,2590.39
1016,376,2023-12-09,online,paypal,86.46
1017,84,2024-01-26,store,applepay,65.19
1018,1336,2025-06-04,store,paypal,70.06
1019,512,2025-01-13,store,applepay,1720.37
1020,1325,2025-02-18,online,applepay,1957.68
1021,164,2025-05-23,store,applepay,183.15
1022,635,2025-09-10,store,card,3188.23
1023,568,2024-12-10,store,paypal,209.16
1024,479,2024-07-18,online,card,203.1
1025,326,2024-09-23,online,paypal,130.87
1026,746,2025-11-06,online,card,5426.19
1027,1265,2025-03-26,online,paypal,2312.92
1028,129,2025-04-03,online,card,31.67
1029,724,2025-08-15,online,giftcard,92.57
1030,1055,2024-08-26,online,applepay,121.65
1031,50,2024-08-15,store,applepay,57.6
1032,117,2024-12-09,online,applepay,5317.47
1033,179,2024-09-09,online,applepay,35.88
1034,730,2024-11-09,online,applepay,110.52
1035,1235,2025-05-06,store,applepay,3247.84
1036,422,2024-07-18,online,paypal,160.85
1037,635,2023-12-01,store,applepay,3791.71
1038,1181,2024-06-21,store,card,1764.95
1039,327,2024-11-24,online,card,18.57
1040,392,2024-11-04,store,giftcard,244.49
1041,68,2024-01-15,online,card,156.59
1042,797,2025-05-02,store,paypal,631.33
1043,1221,2024-05-03,store,paypal,66.25
1044,1074,2024-06-29,online,applepay,186.42
1045,213,2024-10-08,online,applepay,183.0
1046,800,2024-10-11,store,giftcard,752.22
1047,1241,2024-02-24,store,paypal,199.39
1048,1092,2024-09-06,store,giftcard,199.43
1049,891,2024-03-19,online,paypal,51.18
1050,978,2025-02-07,store,applepay,63.7
1051,118,2024-12-24,online,giftcard,1647.47
1052,340,2024-10-18,online,applepay,479.47
1053,53,2024-01-05,store,paypal,63.17
1054,1164,2025-02-27,online,paypal,125.22
1055,63,2024-09-04,online,paypal,82.15
1056,891,2024-04-19,store,giftcard,2329.95
1057,234,2024-05-10,online,card,269.7
1058,154,2025-09-02,online,giftcard,1864.96
1059,377,2025-07-06,online,applepay,328.09
1060,1067,2024-05-17,store,applepay,195.78
1061,172,2024-11-22,online,applepay,62.92
1062,1025,2023-12-28,online,card,82.81
1063,770,2024-03-24,store,giftcard,2320.95
1064,840,2024-02-14,online,applepay,168.25
1065,1210,2025-03-08,store,paypal,121.09
1066,882,2025-01-18,store,giftcard,2702.83
1067,686,2025-08-24,online,applepay,5425.72
1068,121,2024-02-20,online,giftcard,760.44
1069,790,2025-11-01,store,applepay,10675.51
1070,784,2025-08-20,store,applepay,3885.57
1071,831,2025-04-07,store,paypal,78.06
1072,646,2025-08-21,store,giftcard,2263.38
1073,1351,2024-09-11,store,card,58.03
1074,1182,2025-09-01,store,card,82.42
1075,1090,2024-01-19,online,paypal,290.47
1076,1115,2024-09-21,store,card,1996.25
1077,183,2025-04-01,online,giftcard,4.56
1078,466,2025-08-13,store,card,204.27
1079,26,2025-04-25,online,card,43.08
1080,859,2023-11-23,store,card,2274.47
1081,35,2024-09-28,online,card,237.87
1082,1472,2025-03-30,online,applepay,1724.46
1083,1279,2024-05-15,store,card,2640.56
1084,801,2024-02-26,online,card,1900.89
1085,823,2025-10-11,store,giftcard,125.07
1086,1062,2025-01-24,online,card,29.76
1087,521,2025-06-19,online,giftcard,312.12
1088,1118,2024-10-04,online,giftcard,166.87
1089,1189,2024-10-21,store,card,89.17
1090,567,2024-06-19,store,card,85.61
1091,85,2025-05-09,online,paypal,76.42
1092,183,2024-03-13,store,giftcard,155.77
1093,207,2025-09-24,online,paypal,139.47
1094,123,2024-06-30,online,giftcard,142.58
1095,616,2023-12-24,online,paypal,165.26
1096,884,2025-01-02,online,applepay,758.75
1097,564,2024-11-01,store,giftcard,69.16
1098,467,2025-05-17,store,card,107.57
1099,1000,2025-09-10,online,paypal,1829.51
1100,1088,2025-07-18,online,applepay,88.64
1101,1184,2025-09-02,online,paypal,95.61
1102,900,2025-05-15,store,giftcard,3360.0
1103,802,2024-11-14,online,paypal,2687.55
1104,721,2024-11-01,online,applepay,81.53
1105,883,2024-10-12,store,giftcard,63.46
1106,154,2024-09-23,online,applepay,54.71
1107,1359,2025-03-01,store,applepay,5930.94
1108,1088,2024-04-08,store,applepay,138.35
1109,247,2024-07-27,store,giftcard,211.61
1110,23,2023-12-29,online,giftcard,1449.97
1111,1251,2025-05-30,online,applepay,65.18
1112,528,2024-09-19,store,giftcard,2251.41
1113,620,2023-11-17,store,giftcard,50.67
1114,769,2025-03-26,online,giftcard,255.4
1115,596,2025-09-13,store,card,113.44
1116,198,2025-06-28,store,card,711.1
1117,1004,2024-03-04,store,paypal,126.77
1118,532,2025-10-21,store,card,56.37
1119,243,2024-03-14,online,giftcard,1482.22
1120,1199,2024-07-13,online,card,2976.03
1121,163,2025-04-19,online,giftcard,2967.77
